Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year
1990-05-23,0.2964200103994964,0.30540183822359523,0.2964200103994964,0.3018091022968292,207513600,0.0,0.0,1990
1990-05-24,0.303605458267396,0.303605458267396,0.2982163663700632,0.3018091022968292,148131200,0.0,0.0,1990
1990-05-25,0.2838446138499217,0.29282644112699335,0.2802510626305134,0.2874373495578766,323321600,0.0,0.0,1990
1990-05-29,0.28743739005453517,0.2964200341086126,0.2820474582289539,0.29462283849716187,243208000,0.0,0.0,1990
1990-05-30,0.2991145703766771,0.30001276039690195,0.2964200243016361,0.2973181903362274,276819200,0.0,0.0,1990
1990-05-31,0.2982163339168642,0.2982163339168642,0.294622782869661,0.29641997814178467,103084800,0.0,0.0,1990
1990-06-01,0.29731825188886735,0.3018091789340972,0.2928265333175659,0.2928265333175659,157236800,0.0,0.0,1990
1990-06-04,0.2928265333175659,0.29462288974427475,0.28564105963945363,0.2928265333175659,179424000,0.0,0.0,1990
1990-06-05,0.29462289616269727,0.29462289616269727,0.2802511569673097,0.2838447093963623,299432000,0.0,0.0,1990
1990-06-06,0.2802511569673097,0.2838447093963623,0.27845477651582784,0.2838447093963623,211747200,0.0,0.0,1990
1990-06-07,0.28384457690524284,0.28564093253259454,0.2766582909132333,0.28025102615356445,186435200,0.0,0.0,1990
1990-06-08,0.2766583174025125,0.2766583174025125,0.2694720307224356,0.2748619616031647,333883200,0.0,0.0,1990
1990-06-11,0.27126920004555044,0.28025102615356445,0.27126920004555044,0.28025102615356445,157897600,0.0,0.0,1990
1990-06-12,0.2811492697941697,0.29103007912635803,0.2784546998587475,0.29103007912635803,165032000,0.0,0.0,1990
1990-06-13,0.2901318803709221,0.2928264260164354,0.2856409549713135,0.2856409549713135,138947200,0.0,0.0,1990
1990-06-14,0.28743733472540883,0.28923369049387443,0.28204740393734123,0.2856409549713135,140324800,0.0,0.0,1990
1990-06-15,0.2856410658622051,0.28743744631368695,0.2811493471930506,0.2838447093963623,144144000,0.0,0.0,1990
1990-06-18,0.2820473909378052,0.2838445861204793,0.2802510352521334,0.2820473909378052,111395200,0.0,0.0,1990
1990-06-19,0.2802511142001333,0.28564102227251226,0.2757601877423968,0.2847428321838379,157225600,0.0,0.0,1990
1990-06-20,0.2865391596344801,0.28923370541903853,0.28564096971108366,0.2874373495578766,154739200,0.0,0.0,1990
1990-06-21,0.28743737431020505,0.3018091099054519,0.28743737431020505,0.30091091990470886,208600000,0.0,0.0,1990
1990-06-22,0.301809138893078,0.30630006534249654,0.2964200463422839,0.29821640253067017,283976000,0.0,0.0,1990
1990-06-25,0.2982163339168642,0.3000127136775736,0.2892336915587926,0.29641997814178467,122001600,0.0,0.0,1990
1990-06-26,0.3000127080272427,0.3018090637684903,0.2901318759749084,0.291928231716156,127254400,0.0,0.0,1990
1990-06-27,0.2928264944682742,0.301809138893078,0.2892337581058664,0.29821640253067017,97227200,0.0,0.0,1990
1990-06-28,0.3071982300238255,0.3107917818812238,0.3000127813178605,0.30899542570114136,249939200,0.0,0.0,1990
1990-06-29,0.3089954612810758,0.3224690096588205,0.30719826539681805,0.32157084345817566,325192000,0.0,0.0,1990
1990-07-02,0.3197735610205036,0.3197735610205036,0.31438446933275316,0.3161808252334595,135408000,0.0,0.0,1990
1990-07-03,0.31528265927592203,0.3197735610205036,0.31438446933275316,0.3161808252334595,99500800,0.0,0.0,1990
1990-07-05,0.31438448143716996,0.3179772173625415,0.31079174551179845,0.3125881254673004,107464000,0.0,0.0,1990
1990-07-06,0.3125881980405692,0.32336719984510337,0.3107918176680035,0.32157084345817566,209059200,0.0,0.0,1990
1990-07-09,0.3233672210485095,0.33773898454054124,0.3215708645437935,0.33504441380500793,315459200,0.0,0.0,1990
1990-07-10,0.3377388715744018,0.34133158338215164,0.3359424916848954,0.33773887157440186,361424000,0.0,0.0,1990
1990-07-11,0.3359424916848954,0.3377388715744018,0.3287562045866599,0.33773887157440186,246153600,0.0,0.0,1990
1990-07-12,0.3359425224042896,0.3413316145943375,0.33414616633615163,0.3404334485530853,182470400,0.0,0.0,1990
1990-07-13,0.3413314776081214,0.34312785694095405,0.3359423875808716,0.3359423875808716,230977600,0.0,0.0,1990
1990-07-16,0.3359424836602963,0.33863702944456026,0.32516348501178705,0.327858030796051,179704000,0.0,0.0,1990
1990-07-17,0.32875628083047465,0.33055266113659026,0.31618089911855174,0.31797727942466736,136852800,0.0,0.0,1990
1990-07-18,0.3197735364711431,0.3233670874937778,0.3089953539230949,0.32067254185676575,288366400,0.0,0.0,1990
1990-07-19,0.2928263921817513,0.3054017685762867,0.28743730151340835,0.3000126779079437,585984000,0.0,0.0,1990
1990-07-20,0.3018091264369912,0.30540186265112174,0.29282648238291376,0.29462283849716187,191844800,0.0,0.0,1990
1990-07-23,0.2946228506566604,0.3000127827046917,0.28743740191748013,0.29821640253067017,270188800,0.0,0.0,1990
1990-07-24,0.30180906501946575,0.3036054207681591,0.29462277854203095,0.3027072548866272,193916800,0.0,0.0,1990
1990-07-25,0.3018091999363239,0.31079184617793737,0.30001284338461065,0.3036055564880371,104921600,0.0,0.0,1990
1990-07-26,0.3036054725065342,0.30540185254698393,0.2946228287496451,0.2973181903362274,80337600,0.0,0.0,1990
1990-07-27,0.2964200243016361,0.30001276039690195,0.2910300926543793,0.2973181903362274,62316800,0.0,0.0,1990
1990-07-30,0.29282651746075156,0.3054018992353709,0.29282651746075156,0.3045037090778351,85456000,0.0,0.0,1990
1990-07-31,0.30540183822359523,0.307198194194162,0.2982163663700632,0.3018091022968292,96006400,0.0,0.0,1990
1990-08-01,0.30180916259086465,0.30719825556480546,0.2982164259463584,0.3045037090778351,93508800,0.0,0.0,1990
1990-08-02,0.2964200102844421,0.31438448143716996,0.2964200102844421,0.3125881254673004,223126400,0.0,0.0,1990
1990-08-03,0.31258809157143413,0.31438444734651366,0.28564095602300366,0.29641997814178467,268968000,0.0,0.0,1990
1990-08-06,0.2802511569673097,0.29103015924537257,0.276658420049985,0.2838447093963623,179659200,0.0,0.0,1990
1990-08-07,0.28923380277952976,0.2919283494711135,0.27845477651582784,0.2838447093963623,198531200,0.0,0.0,1990
1990-08-08,0.28384454203356557,0.2928263670381189,0.28384454203356557,0.2883354425430298,102536000,0.0,0.0,1990
1990-08-09,0.28923380277952976,0.29103015924537257,0.2820475134331525,0.2838447093963623,96387200,0.0,0.0,1990
1990-08-10,0.27845466136932373,0.28204739680098134,0.27486194992329527,0.27845466136932373,102704000,0.0,0.0,1990
1990-08-13,0.2730656267927116,0.2874373870085015,0.2721674367522887,0.2865391969680786,156116800,0.0,0.0,1990
1990-08-14,0.28743733472540883,0.28743733472540883,0.28204740393734123,0.2856409549713135,98168000,0.0,0.0,1990
1990-08-15,0.28743732147745144,0.28923367716312315,0.2820473909378052,0.2820473909378052,92052800,0.0,0.0,1990
1990-08-16,0.28025106208841066,0.2847427792368959,0.2766583263874054,0.2766583263874054,123894400,0.0,0.0,1990
1990-08-17,0.2766583069695857,0.2766583069695857,0.2568966429709807,0.26228657364845276,246108800,0.0,0.0,1990
1990-08-20,0.26307949671917186,0.27028666607988533,0.26127768633538806,0.26488128304481506,75062400,0.0009821429,0.0,1990
1990-08-21,0.2576732904813461,0.26488130240378205,0.2540696935085485,0.2612777054309845,161044800,0.0,0.0,1990
1990-08-22,0.26668300418924323,0.26668300418924323,0.25136692198447647,0.2531687319278717,122718400,0.0,0.0,1990
1990-08-23,0.24686244423038606,0.2522678259221459,0.2414562205039137,0.2486642301082611,143696000,0.0,0.0,1990
1990-08-24,0.2540696348411543,0.25947585905790777,0.25046606275860245,0.255871444940567,73416000,0.0,0.0,1990
1990-08-27,0.26488114586553296,0.27389093892073013,0.26127755102237143,0.2720891535282135,117465600,0.0,0.0,1990
1990-08-28,0.2702866365618031,0.2765937420767456,0.26848485043293346,0.274791955947876,80192000,0.0,0.0,1990
1990-08-29,0.27389109168840964,0.27479199691622813,0.26488129360783563,0.268484890460968,150931200,0.0,0.0,1990
1990-08-30,0.26848489937657954,0.2702866858339071,0.25947591897365696,0.2612777054309845,122595200,0.0,0.0,1990
1990-08-31,0.259475786436328,0.26848476223756657,0.259475786436328,0.2666829526424408,99456000,0.0,0.0,1990
1990-09-04,0.26307938156844946,0.27028654777456224,0.26307938156844946,0.2666829526424408,82745600,0.0,0.0,1990
1990-09-05,0.26848477359718903,0.26848477359718903,0.25767316976696136,0.25947579741477966,64052800,0.0,0.0,1990
1990-09-06,0.25587138849900964,0.2594758018212685,0.2540695787970503,0.2576731741428375,87628800,0.0,0.0,1990
1990-09-07,0.25587149343085736,0.26488129143761235,0.2531688018276871,0.26217859983444214,58172800,0.0,0.0,1990
1990-09-10,0.2666829684547114,0.2666829684547114,0.2576731741428375,0.2576731741428375,75980800,0.0,0.0,1990
1990-09-11,0.2594758057832967,0.2603766865899007,0.24325800255574134,0.2450597882270813,178270400,0.0,0.0,1990
1990-09-12,0.24866420160437722,0.24866420160437722,0.24145619282626948,0.2450597882270813,100408000,0.0,0.0,1990
1990-09-13,0.24866424409609636,0.2504660541334613,0.23785266212782677,0.2432580441236496,97260800,0.0,0.0,1990
1990-09-14,0.24145619282626948,0.24686241593303726,0.23965440715492956,0.2450597882270813,113915200,0.0,0.0,1990
1990-09-17,0.24505983010287855,0.2540696260919192,0.24145623408628467,0.2432580441236496,77672000,0.0,0.0,1990
1990-09-18,0.24325806706726166,0.24325806706726166,0.23785268456161401,0.24055537581443787,124611200,0.0,0.0,1990
1990-09-19,0.23965436090885991,0.24325795561428654,0.23064456819803075,0.23424898087978363,182459200,0.0,0.0,1990
1990-09-20,0.23244645224889948,0.23244645224889948,0.22523928383506553,0.22794197499752045,100934400,0.0,0.0,1990
1990-09-21,0.23064467699940394,0.23424909138145722,0.22343748418872167,0.2270410805940628,153865600,0.0,0.0,1990
1990-09-24,0.22704114636912712,0.22704114636912712,0.21442774934862005,0.21803134679794312,138499200,0.0,0.0,1990
1990-09-25,0.21983306490911908,0.22163569307741127,0.21082408612554202,0.21622946858406067,157953600,0.0,0.0,1990
1990-09-26,0.21622943583539678,0.2198330316146787,0.214427649974823,0.214427649974823,94136000,0.0,0.0,1990
1990-09-27,0.21622946037352445,0.21983305656174928,0.2018142817020994,0.20361606776714325,142340800,0.0,0.0,1990
1990-09-28,0.20541785489158124,0.20902226865291595,0.19640886542967262,0.20902226865291595,176041600,0.0,0.0,1990
1990-10-01,0.21262586380672446,0.2234374450473689,0.21082405389062228,0.21983303129673004,155657600,0.0,0.0,1990
1990-10-02,0.22343744082358336,0.23064463223548104,0.2126258597873174,0.21352674067020416,270984000,0.0,0.0,1990
1990-10-03,0.21442769721673277,0.21442769721673277,0.19280450588209472,0.19460630416870117,268240000,0.0,0.0,1990
1990-10-04,0.1928044826644797,0.20181427896022797,0.18920088652521372,0.20181427896022797,213494400,0.0,0.0,1990
1990-10-05,0.19460628073411268,0.20721966114005852,0.19460628073411268,0.20181427896022797,99489600,0.0,0.0,1990
1990-10-08,0.2072196246633803,0.21082403814481646,0.2036160291584519,0.2099231332540512,61532800,0.0,0.0,1990
1990-10-09,0.20541787509949394,0.20902228921541166,0.20001248089059498,0.20181427896022797,120579200,0.0,0.0,1990
1990-10-10,0.19640883596143252,0.20181422882757846,0.18739904190380616,0.19100263714790344,147907200,0.0,0.0,1990
1990-10-11,0.192804434136762,0.20091333537126627,0.18379544605610523,0.2000124305486679,205979200,0.0,0.0,1990
1990-10-12,0.20361606776714325,0.20541787789032423,0.19460628337805544,0.20361606776714325,228648000,0.0,0.0,1990
1990-10-15,0.20541782339706194,0.20721960898412792,0.19190352931416363,0.2000124305486679,201017600,0.0,0.0,1990
1990-10-16,0.19821072595928788,0.19821072595928788,0.17478573406070744,0.18019112944602966,305233600,0.0,0.0,1990
1990-10-17,0.1819928430902771,0.19100263714790347,0.18019104546822845,0.19100263714790344,309064000,0.0,0.0,1990
1990-10-18,0.1910027089358515,0.20721968754772277,0.1910027089358515,0.20541790127754211,315000000,0.0,0.0,1990
1990-10-19,0.22523924572300244,0.22884281729110106,0.2180312364940031,0.2261401265859604,933732800,0.0,0.0,1990
1990-10-22,0.22704104352844937,0.22704104352844937,0.21983303391779946,0.2243383526802063,252739200,0.0,0.0,1990
1990-10-23,0.22343742847442627,0.2270410239812081,0.21803122926681168,0.22343742847442627,167048000,0.0,0.0,1990
1990-10-24,0.2216356591894011,0.2234374450473689,0.21622943552266008,0.21983303129673004,141825600,0.0,0.0,1990
1990-10-25,0.2180312787756589,0.2252392894024697,0.21352677735480133,0.21622946858406067,153462400,0.0,0.0,1990
1990-10-26,0.21442768245060045,0.2252392894024697,0.21442768245060045,0.21622946858406067,134198400,0.0,0.0,1990
1990-10-29,0.21803125015390917,0.21983303605084242,0.21442765430190777,0.21532855927944183,123480000,0.0,0.0,1990
1990-10-30,0.21442760724984147,0.22163561534877033,0.2081213219071673,0.21893210709095,98044800,0.0,0.0,1990
1990-10-31,0.21983308583344557,0.22974378863284403,0.21803129952848632,0.22163571417331696,148758400,0.0,0.0,1990
1990-11-01,0.21983303129673007,0.2234374450473689,0.21442764966469227,0.21983303129673004,90652800,0.0,0.0,1990
1990-11-02,0.21983298644939003,0.23334809778358712,0.21983298644939003,0.22884277999401093,148612800,0.0,0.0,1990
1990-11-05,0.23244652821143205,0.2414563276933653,0.23064474153369174,0.239654541015625,184475200,0.0,0.0,1990
1990-11-06,0.2414562851190567,0.24866429665231105,0.23965449875901285,0.2414562851190567,184766400,0.0,0.0,1990
1990-11-07,0.2414563276933653,0.24325813842925095,0.2351500382340562,0.239654541015625,202977600,0.0,0.0,1990
1990-11-08,0.23785264874816353,0.2522678259221459,0.23785264874816353,0.2486642301082611,199248000,0.0,0.0,1990
1990-11-09,0.2522678487998784,0.2576732309818429,0.24866425265918973,0.255871444940567,198228800,0.0,0.0,1990
1990-11-12,0.2558715040240185,0.26488130240378205,0.2540696935085485,0.2612777054309845,145051200,0.0,0.0,1990
1990-11-13,0.2612775830280091,0.26307939269936964,0.25767316976696136,0.25947579741477966,141948800,0.0,0.0,1990
1990-11-14,0.25767315886477915,0.26848476223756657,0.25767315886477915,0.2666829526424408,190747200,0.0,0.0,1990
1990-11-15,0.26488117831259905,0.2666829639258285,0.25587138415373195,0.25947579741477966,161772800,0.0,0.0,1990
1990-11-16,0.25853495718044545,0.26034361371291437,0.25130368631506383,0.25401541590690613,183008000,0.0010714286,0.0,1990
1990-11-19,0.2567272435410307,0.2630554437637329,0.25491940703034044,0.2630554437637329,223910400,0.0,0.0,1990
1990-11-20,0.2639592751204305,0.2657670868973641,0.25491932310775656,0.2567271590232849,153630400,0.0,0.0,1990
1990-11-21,0.2549193758347574,0.2621514934277793,0.25130375153304185,0.26124757528305054,123211200,0.0,0.0,1990
1990-11-23,0.26215152550838783,0.2675749867632531,0.2603437131363003,0.2630554437637329,53200000,0.0,0.0,1990
1990-11-26,0.2603436961762349,0.2675749693321071,0.2603436961762349,0.2657671570777893,81457600,0.0,0.0,1990
1990-11-27,0.2675747884907013,0.2766147367808496,0.26576697745819927,0.27119043469429016,164584000,0.0,0.0,1990
1990-11-28,0.27299927508470107,0.2784227359862555,0.2657671570777893,0.2657671570777893,174910400,0.0,0.0,1990
1990-11-29,0.2675749693321071,0.2675749693321071,0.2621515084305527,0.2657671570777893,126705600,0.0,0.0,1990
1990-11-30,0.2621515084305527,0.269382805725026,0.2621515084305527,0.2657671570777893,121508800,0.0,0.0,1990
1990-12-03,0.26938277116476467,0.2766148882438373,0.2675749350037807,0.27571097016334534,165401600,0.0,0.0,1990
1990-12-04,0.2711905087780286,0.2802304353991164,0.2711905087780286,0.27842262387275696,152152000,0.0,0.0,1990
1990-12-05,0.2784226198274928,0.29107819345601516,0.2739030548693729,0.290174275636673,218388800,0.0,0.0,1990
1990-12-06,0.29831036925315857,0.30192601712894884,0.292886064657912,0.29831036925315857,532246400,0.0,0.0,1990
1990-12-07,0.2965017665275904,0.30915734504044146,0.2965017665275904,0.3073495328426361,329660800,0.0,0.0,1990
1990-12-10,0.30554161038169053,0.3073494462085125,0.3001181511784118,0.30192598700523376,250588800,0.0,0.0,1990
1990-12-11,0.2983103895532309,0.3001182015448499,0.28927046060562134,0.28927046060562134,347883200,0.0,0.0,1990
1990-12-12,0.287462516003976,0.289270351452022,0.2820382372250056,0.286558598279953,242356800,0.0,0.0,1990
1990-12-13,0.2856548955783338,0.2965018189605198,0.2856548955783338,0.2946940064430237,160731200,0.0,0.0,1990
1990-12-14,0.2910782863524758,0.292886098429525,0.28565482598272923,0.28836655616760254,87068800,0.0,0.0,1990
1990-12-17,0.28203826696627043,0.2928860049561085,0.28203826696627043,0.290174275636673,131107200,0.0,0.0,1990
1990-12-18,0.2965018510166484,0.30734962042279734,0.2946940383037016,0.3055417835712433,220987200,0.0,0.0,1990
1990-12-19,0.30734963851348784,0.30734963851348784,0.29740660766051275,0.3028300702571869,140660800,0.0,0.0,1990
1990-12-20,0.2983103166451395,0.32181280819740254,0.2983103166451395,0.3181971609592438,401072000,0.0,0.0,1990
1990-12-21,0.3200050400988033,0.32723715626923644,0.3145815805744484,0.3254293203353882,346136000,0.0,0.0,1990
1990-12-24,0.3236214645978963,0.32542927614767986,0.3181971609592438,0.3181971609592438,58721600,0.0,0.0,1990
1990-12-26,0.31819716364826717,0.3200049993519201,0.31096589324943125,0.3163893520832062,103073600,0.0,0.0,1990
1990-12-27,0.3127737667501715,0.31819722665790373,0.3127737667501715,0.31458160281181335,97652800,0.0,0.0,1990
1990-12-28,0.312773827134121,0.31458166354478284,0.3091573577389523,0.31096601486206055,63929600,0.0,0.0,1990
1990-12-31,0.31096601486206055,0.312773827134121,0.3091573577389523,0.31096601486206055,44273600,0.0,0.0,1990
1991-01-02,0.3091572980531964,0.31819722665790373,0.3037338381454642,0.31458160281181335,154985600,0.0,0.0,1991
1991-01-03,0.31458166354478284,0.3200051244995656,0.31096601486206055,0.31096601486206055,150180800,0.0,0.0,1991
1991-01-04,0.31096589296539884,0.3200049990596315,0.31096589296539884,0.3127737045288086,141523200,0.0,0.0,1991
1991-01-07,0.31096589296539884,0.32723711430257907,0.31096589296539884,0.3127737045288086,310800000,0.0,0.0,1991
1991-01-08,0.31638935179422006,0.31729326964522087,0.30734942498786266,0.3127737045288086,218691200,0.0,0.0,1991
1991-01-09,0.3200050719263349,0.33266064887983987,0.3163894238376229,0.32723718881607056,467264000,0.0,0.0,1991
1991-01-10,0.33085277390020623,0.341700537604344,0.33085277390020623,0.3407966196537018,435321600,0.0,0.0,1991
1991-01-11,0.3398927748203278,0.341700586843524,0.3326606577380135,0.33989277482032776,307652800,0.0,0.0,1991
1991-01-14,0.3326605236189148,0.3380848023525226,0.3326605236189148,0.3344683349132538,210840000,0.0,0.0,1991
1991-01-15,0.3362770648463021,0.338084876537323,0.3326605966134841,0.338084876537323,192057600,0.0,0.0,1991
1991-01-16,0.3398927483552989,0.3615882530620358,0.338084912334268,0.35977959632873535,390633600,0.0,0.0,1991
1991-01-17,0.3796672716392629,0.3814750834383046,0.35435612019664536,0.37062734365463257,591673600,0.0,0.0,1991
1991-01-18,0.35254830875128285,0.3670116962861431,0.35074047281183246,0.3633960485458374,943241600,0.0,0.0,1991
1991-01-21,0.3597795506959991,0.3724351253959271,0.3597795506959991,0.3670116662979126,324307200,0.0,0.0,1991
1991-01-22,0.36881950771699584,0.3796672716392629,0.3652038841189124,0.37062734365463257,427728000,0.0,0.0,1991
1991-01-23,0.37062738660834005,0.37785950363209186,0.3688195504611849,0.3742438554763794,244260800,0.0,0.0,1991
1991-01-24,0.37243518204989884,0.3814751106800857,0.37243518204989884,0.3769555687904358,233934400,0.0,0.0,1991
1991-01-25,0.37605164708725125,0.3878033055642652,0.37605164708725125,0.3868994116783142,223809600,0.0,0.0,1991
1991-01-28,0.3850908068288422,0.3995550420416225,0.3850908068288422,0.39413073658943176,273481600,0.0,0.0,1991
1991-01-29,0.3923227782471134,0.3941305897276824,0.3778593932747021,0.38870713114738464,215555200,0.0,0.0,1991
1991-01-30,0.3850907039347825,0.4031705827637199,0.3850907039347825,0.40136274695396423,336772800,0.0,0.0,1991
1991-01-31,0.40136274695396423,0.40497839443488226,0.39593846708971026,0.40136274695396423,242592000,0.0,0.0,1991
1991-02-01,0.40136277947839294,0.418537896943471,0.40136277947839294,0.4031706154346466,444550400,0.0,0.0,1991
1991-02-04,0.403170705872175,0.40497851809535407,0.39774640021301216,0.3995550572872162,267848000,0.0,0.0,1991
1991-02-05,0.3995548890229656,0.4194417565084215,0.3959384212485829,0.41763392090797424,356115200,0.0,0.0,1991
1991-02-06,0.4176339913723953,0.42124961490614743,0.4085940394100142,0.41130658984184265,222566400,0.0,0.0,1991
1991-02-07,0.4122104623838133,0.42486603574466103,0.4031705360852697,0.41763392090797424,520172800,0.0,0.0,1991
1991-02-08,0.4158260535137877,0.4357129194787092,0.4158260535137877,0.43300119042396545,313555200,0.0,0.0,1991
1991-02-11,0.4339053272556388,0.44475311854487437,0.43209753905718257,0.4438491761684418,323030400,0.0,0.0,1991
1991-02-12,0.44113739112079264,0.4429452273732172,0.4293857554606551,0.4339052736759186,224750400,0.0,0.0,1991
1991-02-13,0.4339052736759186,0.4357131099283431,0.4194419077757435,0.4339052736759186,255550400,0.0,0.0,1991
1991-02-14,0.4339053498256239,0.4339053498256239,0.41040202610335397,0.4131145775318146,377675200,0.0,0.0,1991
1991-02-15,0.41489001761079725,0.42394813093417655,0.41489001761079725,0.41760745644569397,365612800,0.0010714286,0.0,1991
1991-02-19,0.4167015885748713,0.4366303269724127,0.4157957918054678,0.43481868505477905,226251200,0.0,0.0,1991
1991-02-20,0.4311954660133145,0.4475009211963133,0.4293838240267143,0.4420660436153412,213640000,0.0,0.0,1991
1991-02-21,0.44387767537106515,0.4511250172116769,0.42576057861904465,0.42757222056388855,190870400,0.0,0.0,1991
1991-02-22,0.4275722727691566,0.4475009655204262,0.42394816599691293,0.433007150888443,232568000,0.0,0.0,1991
1991-02-25,0.43663025424503604,0.43844271830082765,0.4167015191669271,0.42032480239868164,359273600,0.0,0.0,1991
1991-02-26,0.4167014020194685,0.42576038161319557,0.4094540635323112,0.4221362769603729,250017600,0.0,0.0,1991
1991-02-27,0.4221362769603729,0.4239479180669427,0.4167014020194685,0.4221362769603729,174372800,0.0,0.0,1991
1991-02-28,0.4221365227764542,0.4239481649379689,0.40764270818067383,0.4148900508880615,227360000,0.0,0.0,1991
1991-03-01,0.41307821387634686,0.42757207001416603,0.41307821387634686,0.41851308941841125,126134400,0.0,0.0,1991
1991-03-04,0.4203250068188911,0.42576070837120944,0.41307848520993845,0.4230424463748932,88356800,0.0,0.0,1991
1991-03-05,0.4275720691419145,0.4583713742828698,0.4275720691419145,0.4574655294418335,441448000,0.0,0.0,1991
1991-03-06,0.46380711723673407,0.4755834883428381,0.45565398070975033,0.45655977725982666,523958400,0.0,0.0,1991
1991-03-07,0.4601830036717149,0.48917154062500995,0.458371410603714,0.48735907673835754,321753600,0.0,0.0,1991
1991-03-08,0.4909833412444033,0.494606576933841,0.4710537791252136,0.4710537791252136,322201600,0.0,0.0,1991
1991-03-11,0.4674303343095898,0.46924197572070747,0.45112488430614833,0.4601829946041107,175369600,0.0,0.0,1991
1991-03-12,0.456559732131396,0.46199460765227607,0.4529364979104126,0.45565393567085266,233676800,0.0,0.0,1991
1991-03-13,0.45474800846483304,0.4819240744052942,0.45474800846483304,0.4801124334335327,174552000,0.0,0.0,1991
1991-03-14,0.48373593819004385,0.48917163766987953,0.4674304362517147,0.4728653132915497,227068800,0.0,0.0,1991
1991-03-15,0.476489199868811,0.4819240744052942,0.47286509548566613,0.4801124334335327,204836800,0.0,0.0,1991
1991-03-18,0.4764892728709765,0.49460636266750013,0.4764892728709765,0.49098312854766846,214009600,0.0,0.0,1991
1991-03-19,0.48192424799971034,0.509100323729293,0.4764893715055248,0.5036654472351074,422195200,0.0,0.0,1991
1991-03-20,0.5018537017257201,0.5036653429750403,0.4846415859247043,0.49098312854766846,361704000,0.0,0.0,1991
1991-03-21,0.4946064079130018,0.498229642364279,0.46199463701678556,0.4692419767379761,296800000,0.0,0.0,1991
1991-03-22,0.4638071895859509,0.46924206649182437,0.45112497157265835,0.45837149024009705,338128000,0.0,0.0,1991
1991-03-25,0.4601830425071005,0.4710536661663981,0.45837144928621715,0.46743038296699524,135856000,0.0,0.0,1991
1991-03-26,0.4692421525716782,0.5091004556849044,0.4692421525716782,0.5072888135910034,333625600,0.0,0.0,1991
1991-03-27,0.5072890016021717,0.5091006443675027,0.49641841932744835,0.5018541216850281,190220800,0.0,0.0,1991
1991-03-28,0.5018538847437899,0.5072887620949544,0.49098330760141295,0.4927949011325836,78702400,0.0,0.0,1991
1991-04-01,0.4927950422356674,0.5036656708694816,0.48917180575705055,0.4964183270931244,117924800,0.0,0.0,1991
1991-04-02,0.5000414383942834,0.5272183418273926,0.4964182028226862,0.5272183418273926,292924800,0.0,0.0,1991
1991-04-03,0.5254059118336499,0.5272183763676822,0.5072888135910034,0.5072888135910034,240128000,0.0,0.0,1991
1991-04-04,0.5072887529449024,0.521782613645845,0.5036655175690876,0.5181593298912048,168436800,0.0,0.0,1991
1991-04-05,0.519970871864446,0.519970871864446,0.49822967377023875,0.502759575843811,155411200,0.0,0.0,1991
1991-04-08,0.501853935688132,0.5072888135910034,0.4982298290601989,0.5072888135910034,72475200,0.0,0.0,1991
1991-04-09,0.5054770227497458,0.5072886643105327,0.4946064477027694,0.4982296824455261,119448000,0.0,0.0,1991
1991-04-10,0.49641815229748876,0.5018538517311332,0.4837359340793692,0.4846417307853699,216406400,0.0,0.0,1991
1991-04-11,0.49098323063722615,0.5172534613895633,0.4891715890112135,0.5145360231399536,355588800,0.0,0.0,1991
1991-04-12,0.5181594304449113,0.5308416517296382,0.5054772091601846,0.5199710726737976,367718400,0.0,0.0,1991
1991-04-15,0.44750077153633977,0.4674303264674784,0.43481855618909104,0.4511248767375946,1700384000,0.0,0.0,1991
1991-04-16,0.4583714780831322,0.46743041233303245,0.452936601321403,0.4656188189983368,620782400,0.0,0.0,1991
1991-04-17,0.4710537082533896,0.4710537082533896,0.44931250737111267,0.45837149024009705,322403200,0.0,0.0,1991
1991-04-18,0.4547482632039681,0.45655990519056827,0.44025445000756946,0.4420660436153412,247363200,0.0,0.0,1991
1991-04-19,0.4420659997007469,0.4456892833140122,0.43119542317859727,0.43210121989250183,287302400,0.0,0.0,1991
1991-04-22,0.43119545921747293,0.44931255610153803,0.4257605817221571,0.44568932056427,257017600,0.0,0.0,1991
1991-04-23,0.45112502049965547,0.4565598979949714,0.43663033671278884,0.44568932056427,237294400,0.0,0.0,1991
1991-04-24,0.4475008604446965,0.4493125021853526,0.4384427484990595,0.4402543902397156,105448000,0.0,0.0,1991
1991-04-25,0.4330070623876059,0.4330070623876059,0.4239480793476105,0.4239480793476105,315380800,0.0,0.0,1991
1991-04-26,0.4239480171768084,0.4275721226768684,0.4185131409653476,0.4248546361923218,125059200,0.0,0.0,1991
1991-04-29,0.4239479180669427,0.43663013149500446,0.4221362769603729,0.4221362769603729,206707200,0.0,0.0,1991
1991-04-30,0.4185132104732677,0.4221364457563939,0.3949603911164509,0.39858365058898926,711446400,0.0,0.0,1991
1991-05-01,0.34785479982898926,0.3551021416982015,0.34060830458925767,0.34241992235183716,1868372800,0.0,0.0,1991
1991-05-02,0.34604316270505003,0.36053699900305347,0.3442315208544195,0.3551021218299866,811126400,0.0,0.0,1991
1991-05-03,0.3551021218299865,0.3587253813418353,0.3496672446569196,0.3551021218299866,243712000,0.0,0.0,1991
1991-05-06,0.3514787982324675,0.3659726560771959,0.34966718090156435,0.36416101455688477,212329600,0.0,0.0,1991
